"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2019","1","A","골목상권","1000095","마조로16길","75","3","2","","","6","3","2","3","1","","","","","5","","","","3","13"
"2019","1","A","골목상권","1000188","서울시립대로29길","109","2","","1","1","5","1","1","1","1","26","","","","15","","","","1","22"
"2019","1","A","골목상권","1000192","왕산로33길","135","3","8","","2","27","","","","","","","1","","4","","","","1","20"
"2019","1","A","골목상권","1000119","왕십리로31길","131","5","2","1","2","12","1","2","","1","","","1","","11","","","","1","25"
"2019","1","A","골목상권","1000154","아차산로65길","113","","5","","","13","3","","","","","","3","","3","","","","","16"
"2019","1","A","골목상권","1000124","청계천로10나길","84","8","2","","2","7","2","1","","","","","","1","1","","","","1","21"
"2019","1","A","골목상권","1000071","이태원로54길","133","17","2","5","1","4","1","1","","","","","","6","17","","","","1","27"
"2019","1","A","골목상권","1000114","아차산로15길","93","4","10","","2","5","1","1","","","","","","1","15","","","","","18"
"2019","1","A","골목상권","1000144","뚝섬로23길","133","5","3","","1","12","3","1","","","","1","1","","15","","","","","22"
"2019","1","A","골목상권","1000038","동호로8길","132","7","5","","1","17","2","","","","","","","","7","","","","2","10"
"2019","1","A","골목상권","1000080","한강대로52길","69","5","4","","","3","","1","","","","","","","5","","","","2","6"
"2019","1","A","골목상권","1000994","올림픽로71길","127","5","5","","2","10","","","","","","","","2","2","","","","2","11"
"2019","1","A","골목상권","1000969","고덕로25길","36","","","","","2","2","","2","1","","","1","","1","","","","","6"
"2019","1","A","골목상권","1000970","고덕로61길","37","3","","","","3","1","2","2","1","","","1","","","","","","","12"
"2019","1","A","골목상권","1001005","천호대로187길","173","7","9","","6","20","3","1","","","","","1","","17","","","","1","25"
"2019","1","A","골목상권","1000939","학동로77길","138","4","8","","3","15","1","1","","","","","1","1","2","","","","1","9"
"2019","1","A","골목상권","1000842","원신길","54","3","","","","5","2","2","","2","","","","","9","","","","","14"
"2019","1","A","골목상권","1000870","서초대로23길","140","5","11","","1","13","1","","","","","","1","","7","","","","1","31"
"2019","1","A","골목상권","1000919","삼성로57길","110","4","8","","1","14","2","1","1","2","","1","1","","3","","","","","9"
"2019","1","A","골목상권","1000847","고무래로8길","129","7","7","1","2","15","","","","","7","","3","","2","","","","","30"
"2019","1","A","골목상권","1000885","서초중앙로8길","180","4","11","","2","14","","2","","","12","","5","1","22","","","1","1","32"
"2019","1","A","골목상권","1000914","봉은사로43길","130","9","9","","1","9","1","1","","","","","1","3","20","","","","1","15"
"2019","1","A","골목상권","1000922","삼성로69길","122","5","7","","1","13","1","1","","","","","1","","31","","","","","9"
"2019","1","A","골목상권","1000869","서초대로15길","122","5","6","","","11","2","1","1","1","","","1","","7","","","","1","25"
"2019","1","A","골목상권","1000890","개포로20길","113","3","11","","1","10","1","1","","1","","","","","8","","","","","27"
"2019","1","A","골목상권","1000920","삼성로63길","122","4","7","","1","12","2","1","1","2","","1","1","","13","","","","","10"
"2019","1","A","골목상권","1000803","남현길","68","3","2","","","7","1","1","","","","","1","","5","","","","","5"
"2019","1","A","골목상권","1000953","백제고분로50길","159","6","6","","1","14","4","1","1","","","","","11","13","","","","2","30"
"2019","1","A","골목상권","1000716","신길로42가길","93","4","2","","1","8","3","2","","","","","","","5","","","","","27"
"2019","1","A","골목상권","1000893","남부순환로365길","109","5","2","1","1","12","2","1","1","1","","","","1","17","","","","","16"
"2019","1","A","골목상권","1000770","여의대방로22길","122","3","2","1","2","11","1","","1","","","","","1","12","","","","","20"
"2019","1","A","골목상권","1000957","송이로36길","90","2","4","","","4","1","2","1","2","","","","","6","","","","1","25"
"2019","1","A","골목상권","1000962","양재대로72길","141","8","10","","","11","1","2","1","","","","3","10","3","","","","3","30"
"2019","1","A","골목상권","1000991","양재대로95길","108","1","3","","1","11","2","","1","","","","","","11","","","","1","21"
"2019","1","A","골목상권","1000483","성미산로32길","97","2","1","","","2","1","","1","2","","","1","","47","","","","","18"
"2019","1","A","골목상권","1000975","동남로82길","19","1","","","","1","","2","1","2","","","","","","","","","","7"
"2019","1","A","골목상권","1000540","은행정로5길","99","3","4","","","10","1","2","","2","","","","","5","","","","","18"
"2019","1","A","골목상권","1000544","중앙로36길","131","5","4","","","18","2","1","","","","","1","","7","","","","1","22"
"2019","1","A","골목상권","1000365","도봉로169나길","63","6","3","","","4","1","","1","","","","","","2","","","","1","28"
"2019","1","A","골목상권","1000366","도봉로181길","52","2","2","","","4","2","","1","1","","","1","","1","","","","","9"
"2019","1","A","골목상권","1000397","수색로18길","46","3","2","","","7","2","1","","","","","","","1","","","","2","9"
"2019","1","A","골목상권","1000413","은평로13길","144","6","6","","4","21","","1","","","","","1","","5","","","","1","22"
"2019","1","A","골목상권","1000338","솔샘로65길","79","5","2","","1","7","1","1","1","1","","","4","","6","","","","","16"
"2019","1","A","골목상권","1000394","불광천길","110","4","3","","1","12","3","2","","1","","","1","","2","","","","2","23"
"2019","1","A","골목상권","1000343","인수봉로56길","73","3","","","1","7","1","1","","","4","","1","","","","","1","","28"
"2019","1","A","골목상권","1000345","인수봉로79길","71","5","","","2","","2","1","1","","","","","","1","","","","","32"
"2019","1","A","골목상권","1000896","논현로115길","157","4","4","","4","15","","1","","","","","","1","33","","","","1","10"
"2019","1","A","골목상권","1000865","사임당로17길","217","1","11","","1","15","3","1","","","12","","1","1","25","","","","2","24"
"2019","1","A","골목상권","1000430","진흥로1길","126","5","3","2","2","13","1","1","","","","","","","3","","","","1","25"
"2019","1","A","골목상권","1000402","연서로17길","150","2","4","","2","19","5","3","1","2","","","2","","5","","","","1","22"
"2019","1","A","골목상권","1000440","세검정로1길","136","3","3","","","16","4","2","","","2","","2","","2","","","","","38"
"2019","1","A","골목상권","1000444","신촌로37길","128","4","4","","1","12","","1","2","1","","","","","12","","","","2","32"
"2019","1","A","골목상권","1000455","통일로39길","148","5","4","1","2","17","2","2","","","1","","2","","6","","","","1","19"
"2019","1","A","골목상권","1000456","홍연길","46","","","","","4","","1","","","","","","","","","","","","19"
"2019","1","A","골목상권","1000465","독막로8길","79","","2","","","5","","","1","","","","","5","19","","","","1","14"
"2019","1","A","골목상권","1000467","동교로19길","117","2","5","","","5","3","1","1","1","","","","","30","","","","","37"
"2019","1","A","골목상권","1000625","공원로6가길","82","3","3","","2","7","1","1","","","","","","","2","","","","1","16"
"2019","1","A","골목상권","1000626","구로동로15길","110","3","10","","","10","1","","","1","","","","","7","","","","1","17"
"2019","1","A","골목상권","1000462","도화길","213","7","15","","","21","2","1","","","","","1","1","4","","","","5","33"
"2019","1","A","골목상권","1000405","연서로28길","207","2","6","","3","18","2","1","","2","","","4","","7","","","","2","32"
"2019","1","A","골목상권","1000597","양천로73가길","101","1","1","","1","8","","1","1","","","","2","","","","","","1","26"
"2019","1","A","골목상권","1000231","동일로123길","149","5","5","","1","17","4","","1","","","","1","","3","","","","2","30"
"2019","1","A","골목상권","1000655","가산로5길","104","5","3","","2","5","1","","1","","","","1","","6","","","","","43"
"2019","1","A","골목상권","1000484","성산로4길","86","4","1","","1","7","1","3","1","","","","","","5","","","","1","23"
"2019","1","A","골목상권","1000488","신촌로12길","294","2","4","","1","15","1","1","","","","","","3","86","","","","1","52"
"2019","1","A","골목상권","1000491","양화로11길","154","5","8","","","9","1","1","","","","","","5","30","","","","2","32"
"2019","1","A","골목상권","1000517","남부순환로88길","57","","","","","2","1","1","1","","","","","","","","","","","28"
"2019","1","A","골목상권","1000272","동소문로6길","134","2","5","","","15","2","","1","","7","","1","1","13","","","","1","22"
"2019","1","A","골목상권","1000275","보문로26길","125","2","4","2","1","9","3","1","1","1","28","","","","3","","","","1","27"
"2019","1","A","골목상권","1000652","중앙로15길","63","2","1","","2","5","","1","","1","","","","1","","","","","","24"
"2019","1","A","골목상권","1000573","곰달래로60길","110","2","3","1","2","20","2","","","","1","","1","","7","","","","","13"
"2019","1","A","골목상권","1000559","강서로45길","98","","3","","","10","2","1","1","2","","","1","","3","","","","1","16"
"2019","1","A","골목상권","1000580","공항대로8길","104","5","5","","","7","2","1","1","","","","","","4","4","","","2","30"
"2019","1","A","골목상권","1000547","중앙로51길","87","4","2","","","10","2","3","1","","","","","","2","","","","","8"
"2019","1","A","골목상권","1000493","양화진길","110","4","7","","","8","","","1","","","","","3","11","","","","2","21"
"2019","1","A","골목상권","1000610","개봉로17길","110","3","4","","1","10","2","1","","","","","2","","4","","","","","30"
"2019","1","A","골목상권","1000530","목동중앙서로8가길","92","4","4","1","2","16","1","","","","1","","1","","5","","","","","10"
"2019","1","A","골목상권","1000622","고척로27길","98","1","","","","9","3","2","1","2","","","","","1","","","","","31"
"2019","1","A","골목상권","1000584","등촌로13길","72","1","1","","","10","2","2","2","3","","","1","","2","","","","","17"
"2019","1","A","골목상권","1000608","화곡로64길","105","4","5","1","1","12","1","1","1","3","1","","1","1","5","","","","1","23"
"2019","1","A","골목상권","1000088","고산자로6길","200","4","6","5","2","16","2","2","1","1","36","","2","3","23","","","","2","36"
"2019","1","A","골목상권","1000108","성수이로18길","80","2","11","","2","6","2","2","1","","","","","2","13","","","","1","11"
"2019","1","A","골목상권","1000011","숭인동길","144","6","9","","3","7","","1","1","1","","","1","1","29","","","","1","22"
"2019","1","A","골목상권","1000148","뚝섬로58길","82","7","1","","","7","2","1","1","1","","","","1","2","","","","","14"
"2019","1","A","골목상권","1000064","우사단로4길","80","2","3","","","6","1","1","","","7","","","3","15","","","","","16"
"2019","1","A","골목상권","1000073","청파로47길","178","7","7","","","12","1","2","2","2","12","","","","38","","","","3","22"
"2019","1","A","골목상권","1000035","동호로11길","144","6","4","1","1","17","1","","2","1","","","1","5","7","","","","3","15"
"2019","1","A","골목상권","1000050","녹사평대로11길","39","2","","","","","1","1","1","","","","","3","1","","","","1","15"
"2019","1","A","골목상권","1000026","평창길","79","1","4","","1","1","1","","","","","","2","5","2","","","","","26"
"2019","1","A","골목상권","1000162","자양로50길","102","1","1","","","10","4","2","","1","","","","1","5","","","","1","19"
"2019","1","A","골목상권","1000145","뚝섬로24길","88","2","1","","","9","2","","1","","","","1","","8","","","","1","18"
